id,temp,hum,soil_mois,rain,flow_rate,volume,field_id,timestamp
390,32.1,45,68.72,0,0,5.07,f2,12/29/2024 15:12
391,32.3,45.7,70.19,0,0,5.56,f1,12/29/2024 15:13
392,32.3,45.7,69.11,0,0,5.07,f2,12/29/2024 15:13
393,32.3,45.8,70.19,0,0,5.56,f1,12/29/2024 15:13
394,32.3,45.8,69.5,0,0,5.07,f2,12/29/2024 15:13
395,32.3,44.9,69.99,0,0,5.56,f1,12/29/2024 15:14
396,32.3,44.9,69.7,0,0,5.07,f2,12/29/2024 15:14
397,32.3,45,69.21,0,0,5.56,f1,12/29/2024 15:14
398,32.3,45,68.23,0,0,5.07,f2,12/29/2024 15:14
399,32.3,45.5,69.5,0,0,5.56,f1,12/29/2024 15:15
400,32.3,45.5,68.72,0,0,5.07,f2,12/29/2024 15:15
401,32.3,45.3,69.79,0,0,5.56,f1,12/29/2024 15:15
402,32.3,45.3,68.43,0,0,5.07,f2,12/29/2024 15:15
403,32.3,44.2,70.09,0,0,5.56,f1,12/29/2024 15:16
404,32.3,44.2,69.21,0,0,5.07,f2,12/29/2024 15:16
405,32.4,44.3,69.6,0,0,5.56,f1,12/29/2024 15:16
406,32.4,44.3,67.74,0,0,5.07,f2,12/29/2024 15:16
407,32.3,45.3,69.6,0,0,5.56,f1,12/29/2024 15:17
408,32.3,45.3,68.52,0,0,5.07,f2,12/29/2024 15:17
409,32.3,45.2,70.28,0,0,5.56,f1,12/29/2024 15:17
410,32.3,45.2,69.01,0,0,5.07,f2,12/29/2024 15:17
411,31.9,44.9,69.6,0,0,5.56,f1,12/29/2024 15:18
412,31.9,44.9,68.33,0,0,5.07,f2,12/29/2024 15:18
413,31.9,45.1,69.6,0,0,5.56,f1,12/29/2024 15:18
414,31.9,45.1,68.33,0,0,5.07,f2,12/29/2024 15:18
415,31.4,45.9,69.7,0,0,5.56,f1,12/29/2024 15:19
416,31.4,45.9,68.33,0,0,5.07,f2,12/29/2024 15:19
417,31.4,46,69.11,0,0,5.56,f1,12/29/2024 15:19
418,31.4,46,67.25,0,0,5.07,f2,12/29/2024 15:19
419,31,46,70.09,0,0,5.56,f1,12/29/2024 15:20
420,31,46,69.31,0,0,5.07,f2,12/29/2024 15:20
421,30.9,46.1,69.4,0,0,5.56,f1,12/29/2024 15:20
422,30.9,46.1,68.13,0,0,5.07,f2,12/29/2024 15:20
423,31,46.7,69.89,0,0,5.56,f1,12/29/2024 15:21
424,31,46.7,69.5,0,0,5.07,f2,12/29/2024 15:21
425,31,46.8,69.5,0,0,5.56,f1,12/29/2024 15:21
426,31,46.8,68.33,0,0,5.07,f2,12/29/2024 15:21
427,31.2,47.2,69.4,0,0,5.56,f1,12/29/2024 15:22
428,31.2,47.2,68.33,0,0,5.07,f2,12/29/2024 15:22
429,31.3,47,69.79,0,0,5.56,f1,12/29/2024 15:22
430,31.3,47,69.11,0,0,5.07,f2,12/29/2024 15:22
431,31.1,46.2,69.31,0,0,5.56,f1,12/29/2024 15:23
432,31.1,46.2,68.43,0,0,5.07,f2,12/29/2024 15:23
433,31,46.3,69.79,0,0,5.56,f1,12/29/2024 15:23
434,31,46.3,69.21,0,0,5.07,f2,12/29/2024 15:23
435,30.8,46.3,69.4,0,0,5.56,f1,12/29/2024 15:24
436,30.8,46.3,68.23,0,0,5.07,f2,12/29/2024 15:24
437,30.8,46.3,69.99,0,0,5.56,f1,12/29/2024 15:24
438,30.8,46.3,69.7,0,0,5.07,f2,12/29/2024 15:24
439,30.8,46.8,70.09,0,0,5.59,f1,12/29/2024 15:25
440,30.8,46.8,69.21,0,0,5.44,f2,12/29/2024 15:25
441,30.8,47.1,70.19,0,0,5.59,f1,12/29/2024 15:25
442,30.8,47.1,70.09,0,0,5.44,f2,12/29/2024 15:25
443,31,47.9,69.7,0,0,5.59,f1,12/29/2024 15:26
444,31,47.9,69.01,0,0,5.44,f2,12/29/2024 15:26
445,30.9,48,69.99,0,0,5.59,f1,12/29/2024 15:26
446,30.9,48,68.62,0,0,5.44,f2,12/29/2024 15:26
447,31.1,48,69.21,0,0,5.59,f1,12/29/2024 15:27
448,31.1,48,67.74,0,0,5.44,f2,12/29/2024 15:27
449,31.1,48.1,69.7,0,0,5.59,f1,12/29/2024 15:27
450,31.1,48.1,68.82,0,0,5.44,f2,12/29/2024 15:27
451,31.1,47,69.79,0,0,5.59,f1,12/29/2024 15:28
452,31.1,47,69.4,0,0,5.44,f2,12/29/2024 15:28
453,31.1,47.1,69.6,0,0,5.59,f1,12/29/2024 15:28
454,31.1,47.1,68.72,0,0,5.44,f2,12/29/2024 15:28
455,30.8,46.5,69.21,0,0,5.59,f1,12/29/2024 15:29
456,30.8,46.5,67.55,0,0,5.44,f2,12/29/2024 15:29
457,30.8,46.7,69.79,0,0,5.59,f1,12/29/2024 15:29
458,30.8,46.7,68.62,0,0,5.44,f2,12/29/2024 15:29
459,30.6,47.3,69.89,0,0,5.59,f1,12/29/2024 15:30
460,30.6,47.3,69.5,0,0,5.44,f2,12/29/2024 15:30
461,30.6,47.2,69.6,0,0,5.59,f1,12/29/2024 15:30
462,30.6,47.2,68.43,0,0,5.44,f2,12/29/2024 15:30
463,30.4,47.2,69.89,0,0,5.59,f1,12/29/2024 15:31
464,30.4,47.2,68.91,0,0,5.44,f2,12/29/2024 15:31
465,30.4,47.3,69.6,0,0,5.59,f1,12/29/2024 15:31
466,30.4,47.3,68.13,0,0,5.44,f2,12/29/2024 15:31
467,30.2,47.6,69.5,0,0,5.59,f1,12/29/2024 15:32
468,30.2,47.6,68.43,0,0,5.44,f2,12/29/2024 15:32
469,30.2,47.5,69.99,0,0,5.59,f1,12/29/2024 15:32
470,30.2,47.5,69.31,0,0,5.44,f2,12/29/2024 15:32
471,30.1,48.1,69.21,0,0,5.59,f1,12/29/2024 15:33
472,30.1,48.1,67.25,0,0,5.44,f2,12/29/2024 15:33
473,30,48.2,69.89,0,0,5.59,f1,12/29/2024 15:33
474,30,48.2,69.89,0,0,5.44,f2,12/29/2024 15:33
475,29.8,48.2,69.6,0,0,5.59,f1,12/29/2024 15:34
476,29.8,48.2,68.82,0,0,5.44,f2,12/29/2024 15:34
477,29.8,48.1,69.5,0,0,5.59,f1,12/29/2024 15:34
478,29.8,48.1,68.82,0,0,5.44,f2,12/29/2024 15:34
479,29.7,0,0,0,0,5,f1,12/29/2024 15:35
480,29.6,48.5,69.31,0,0,5.44,f2,12/29/2024 15:35
481,29.6,48.5,69.79,0,0,5.59,f1,12/29/2024 15:35
482,29.7,48.3,69.11,0,0,5.44,f2,12/29/2024 15:35
483,29.7,49.2,70.77,0,1.73,6.28,f1,12/29/2024 15:36
484,29.7,49.2,69.5,0,0,5.44,f2,12/29/2024 15:36
485,29.7,49,70.87,0,1.73,6.3,f1,12/29/2024 15:36
486,29.7,49,69.4,0,0,5.44,f2,12/29/2024 15:36
487,30.1,48.9,69.7,0,1.6,6.78,f1,12/29/2024 15:37
488,30.1,48.9,68.13,0,0,5.44,f2,12/29/2024 15:37
489,30.1,48.6,70.19,0,1.73,6.81,f1,12/29/2024 15:37
490,30.1,48.6,69.6,0,0,5.44,f2,12/29/2024 15:37
491,30.1,48.4,69.31,0,8.67,9.02,f1,12/29/2024 15:38
492,30.1,48.4,69.5,0,0,5.44,f2,12/29/2024 15:38
493,30.1,48.3,69.6,0,8.53,9.16,f1,12/29/2024 15:38
494,30.1,48.3,69.99,0,0,5.44,f2,12/29/2024 15:38
495,30.3,49,73.31,0,1.87,10.97,f1,12/29/2024 15:39
496,30.3,49,72.63,0,0,5.44,f2,12/29/2024 15:39
497,30.4,48.7,71.75,0,1.73,11,f1,12/29/2024 15:39
498,30.4,48.7,71.55,0,0,5.44,f2,12/29/2024 15:39
499,30.4,48.8,75.86,0,0,11.41,f1,12/29/2024 15:40
500,30.4,48.8,72.83,0,0,5.44,f2,12/29/2024 15:40
501,30.4,48.7,72.92,0,0,11.41,f1,12/29/2024 15:40
502,30.4,48.7,71.46,0,0,5.44,f2,12/29/2024 15:40
503,30.5,49.2,71.85,0,0,11.41,f1,12/29/2024 15:41
504,30.5,49.2,70.38,0,0,5.44,f2,12/29/2024 15:41
505,30.5,49.5,71.36,0,0,11.41,f1,12/29/2024 15:41
506,30.5,49.5,69.79,0,0,5.44,f2,12/29/2024 15:41
507,30.5,49.6,71.85,0,0,11.41,f1,12/29/2024 15:42
508,30.5,49.6,70.19,0,0,5.44,f2,12/29/2024 15:42
509,30.6,49.5,70.97,0,0,11.41,f1,12/29/2024 15:42
510,30.6,49.5,69.7,0,0,5.44,f2,12/29/2024 15:42
511,30.7,40,71.16,0,0,11.41,f1,12/29/2024 15:43
512,30.7,40,69.6,0,0,5.44,f2,12/29/2024 15:43
513,30.8,40,71.26,0,0,11.41,f1,12/29/2024 15:43
514,30.8,40,69.99,0,0,5.44,f2,12/29/2024 15:43
515,30.6,48,70.77,0,0,11.41,f1,12/29/2024 15:44
516,30.6,48,69.11,0,0,5.44,f2,12/29/2024 15:44
517,30.6,48.1,70.87,0,0,11.41,f1,12/29/2024 15:44
518,30.6,48.1,69.11,0,0,5.44,f2,12/29/2024 15:44
519,30.2,48.1,71.46,0,0,11.41,f1,12/29/2024 15:45
520,30.2,48.1,69.99,0,0,5.44,f2,12/29/2024 15:45
521,30.2,47.9,70.67,0,0,11.41,f1,12/29/2024 15:45
522,30.2,47.9,69.21,0,0,5.44,f2,12/29/2024 15:45
523,29.6,50.6,10.07,0,0,11.41,f1,12/29/2024 15:47
524,29.6,50.6,65.79,0,0,5.44,f2,12/29/2024 15:47
525,29.6,50.7,8.9,0,6.53,11.52,f1,12/29/2024 15:47
526,29.6,50.7,67.55,0,0,5.44,f2,12/29/2024 15:47
527,29.6,51.1,7.72,0,6.93,11.77,f1,12/29/2024 15:48
528,29.6,51.1,67.94,0,0,5.44,f2,12/29/2024 15:48
529,29.6,51.3,8.99,0,6.8,11.88,f1,12/29/2024 15:48
530,29.6,51.3,69.4,0,0,5.44,f2,12/29/2024 15:48
531,29.7,50.7,72.92,0,0,12.17,f1,12/29/2024 15:49
532,29.7,50.7,70.97,0,0,5.44,f2,12/29/2024 15:49
533,29.7,50.8,72.83,0,0,12.17,f1,12/29/2024 15:49
534,29.7,50.8,70.87,0,0,5.44,f2,12/29/2024 15:49
535,29.8,50.4,70.19,0,0,12.17,f1,12/29/2024 15:50
536,29.8,50.4,70.19,0,0,5.44,f2,12/29/2024 15:50
537,29.8,50.4,69.4,0,0,12.17,f1,12/29/2024 15:50
538,29.8,50.4,68.52,0,0,5.44,f2,12/29/2024 15:50
539,29.8,49.7,67.25,0,0,12.17,f1,12/29/2024 15:51
540,29.8,49.7,67.84,0,0,5.44,f2,12/29/2024 15:51
541,29.8,49.6,67.45,0,0,12.17,f1,12/29/2024 15:51
542,29.8,49.6,68.82,0,0,5.44,f2,12/29/2024 15:51
543,29.8,50.3,67.84,0,0,12.17,f1,12/29/2024 15:52
544,29.8,50.3,68.33,0,0,5.44,f2,12/29/2024 15:52
545,29.8,50.4,68.13,0,0,12.17,f1,12/29/2024 15:52
546,29.8,50.4,69.11,0,0,5.44,f2,12/29/2024 15:52
547,29.7,49.1,68.91,0,0,12.17,f1,12/29/2024 15:53
548,29.7,49.1,69.79,0,0,5.44,f2,12/29/2024 15:53
549,29.8,48.8,68.13,0,0,12.17,f1,12/29/2024 15:53
550,29.8,48.8,68.62,0,0,5.44,f2,12/29/2024 15:53
551,29.5,49.7,68.23,0,0,12.17,f1,12/29/2024 15:54
552,29.5,49.7,68.43,0,0,5.44,f2,12/29/2024 15:54
553,29.5,49.8,68.43,0,0,12.17,f1,12/29/2024 15:54
554,29.5,49.8,68.52,0,0,5.44,f2,12/29/2024 15:54
555,29.5,50.3,68.72,0,0,12.17,f1,12/29/2024 15:55
556,29.5,50.3,68.62,0,0,5.44,f2,12/29/2024 15:55
557,29.5,50.3,69.4,0,0,12.17,f1,12/29/2024 15:55
558,29.5,50.3,69.79,0,0,5.44,f2,12/29/2024 15:55
559,29.4,48.9,68.13,0,0,12.17,f1,12/29/2024 15:56
560,29.4,48.9,68.62,0,0,5.44,f2,12/29/2024 15:56
561,29.4,48.8,69.01,0,0,12.17,f1,12/29/2024 15:56
562,29.4,48.8,69.6,0,0,5.44,f2,12/29/2024 15:56
563,29.3,48.9,68.13,0,0,12.17,f1,12/29/2024 15:57
564,29.3,48.9,68.13,0,0,5.44,f2,12/29/2024 15:57
565,29.3,49,68.82,0,0,12.17,f1,12/29/2024 15:57
566,29.3,49,68.43,0,0,5.44,f2,12/29/2024 15:57
567,29.3,50.4,68.72,0,0,12.17,f1,12/29/2024 15:58
568,29.3,50.4,69.7,0,0,5.44,f2,12/29/2024 15:58
569,29.3,50.3,68.33,0,0,12.17,f1,12/29/2024 15:58
570,29.3,50.3,69.11,0,0,5.44,f2,12/29/2024 15:58
571,29.4,50.1,67.84,0,0,12.17,f1,12/29/2024 15:59
572,29.4,50.1,68.43,0,0,5.44,f2,12/29/2024 15:59
573,29.3,50.1,68.23,0,0,12.17,f1,12/29/2024 15:59
574,29.3,50.1,68.52,0,0,5.44,f2,12/29/2024 15:59
575,29.4,51.2,68.52,0,0,12.17,f1,12/29/2024 16:00
576,29.4,51.2,68.82,0,0,5.44,f2,12/29/2024 16:00
577,29.4,51.2,68.72,0,0,12.17,f1,12/29/2024 16:00
578,29.4,51.2,68.43,0,0,5.44,f2,12/29/2024 16:00
579,29.4,51.1,68.52,0,0,12.17,f1,12/29/2024 16:01
580,29.4,51.1,68.82,0,0,5.44,f2,12/29/2024 16:01
581,29.4,51.2,68.91,0,0,12.17,f1,12/29/2024 16:01
582,29.4,51.2,69.89,0,0,5.44,f2,12/29/2024 16:01
583,29.3,51.5,69.79,0,0,12.17,f1,12/29/2024 16:02
584,29.3,51.5,68.91,0,0,5.76,f2,12/29/2024 16:02
585,29.3,51.7,70.19,0,0,12.17,f1,12/29/2024 16:02
586,29.3,51.7,68.72,0,0,5.76,f2,12/29/2024 16:02
587,29.2,51.4,69.89,0,0,12.17,f1,12/29/2024 16:03
588,29.2,51.4,68.23,0,0,5.76,f2,12/29/2024 16:03
589,29.2,51.4,69.4,0,0,12.17,f1,12/29/2024 16:03
590,29.2,51.4,67.06,0,0,5.76,f2,12/29/2024 16:03
591,29.1,51.2,69.79,0,0,12.17,f1,12/29/2024 16:04
592,29.1,51.2,68.43,0,0,5.76,f2,12/29/2024 16:04
593,29.2,51.1,69.89,0,0,12.17,f1,12/29/2024 16:04
594,29.2,51.1,68.72,0,0,5.76,f2,12/29/2024 16:04
595,29.1,51.3,68.33,0,0,12.17,f1,12/29/2024 16:05
596,29.1,51.3,67.35,0,0,5.76,f2,12/29/2024 16:05
597,29.1,51,68.82,0,0,12.17,f1,12/29/2024 16:05
598,29.1,51,67.84,0,0,5.76,f2,12/29/2024 16:05
599,29.2,54.9,68.52,0,0,12.17,f1,12/29/2024 16:06
600,29.2,54.9,66.37,0,0,5.76,f2,12/29/2024 16:06
601,29.2,54.5,69.6,0,0,12.17,f1,12/29/2024 16:06
602,29.2,54.5,68.23,0,0,5.76,f2,12/29/2024 16:06
603,29.8,49.7,69.11,0,0,12.17,f1,12/29/2024 16:07
604,29.8,49.7,67.55,0,0,5.76,f2,12/29/2024 16:07
605,29.8,49.5,69.21,0,0,12.17,f1,12/29/2024 16:07
606,29.8,49.5,67.55,0,0,5.76,f2,12/29/2024 16:07
607,29,50.1,68.72,0,0,12.17,f1,12/29/2024 16:08
608,29,50.1,67.35,0,0,5.76,f2,12/29/2024 16:08
609,29,50.3,68.23,0,0,12.17,f1,12/29/2024 16:08
610,29,50.3,66.76,0,0,5.76,f2,12/29/2024 16:08
611,28.4,51.1,68.62,0,0,12.17,f1,12/29/2024 16:09
612,28.4,51.1,67.35,0,0,5.76,f2,12/29/2024 16:09
613,28.4,51.2,68.33,0,0,12.17,f1,12/29/2024 16:09
614,28.4,51.2,67.35,0,0,5.76,f2,12/29/2024 16:09
615,28.4,51,68.43,0,0,12.17,f1,12/29/2024 16:10
616,28.4,51,67.35,0,0,5.76,f2,12/29/2024 16:10
617,28.4,51.2,67.94,0,0,12.17,f1,12/29/2024 16:10
618,28.4,51.2,66.08,0,0,5.76,f2,12/29/2024 16:10
619,28.3,51.9,68.43,0,0,12.17,f1,12/29/2024 16:11
620,28.3,51.9,67.55,0,0,5.76,f2,12/29/2024 16:11
621,28.3,51.8,67.94,0,0,12.17,f1,12/29/2024 16:11
622,28.3,51.8,66.37,0,0,5.76,f2,12/29/2024 16:11
623,28.1,51.1,68.33,0,0,12.17,f1,12/29/2024 16:12
624,28.1,51.1,67.45,0,0,5.76,f2,12/29/2024 16:12
625,28.1,51.1,68.43,0,0,12.17,f1,12/29/2024 16:12
626,28.1,51.1,67.06,0,0,5.76,f2,12/29/2024 16:12
627,28,51.6,68.82,0,0,12.17,f1,12/29/2024 16:13
628,28,51.6,67.84,0,0,5.76,f2,12/29/2024 16:13
629,28,51.5,68.52,0,0,12.17,f1,12/29/2024 16:13
630,28,51.5,67.25,0,0,5.76,f2,12/29/2024 16:13
631,28,51.4,68.33,0,0,12.17,f1,12/29/2024 16:14
632,28,51.4,67.06,0,0,5.76,f2,12/29/2024 16:14
633,28,51.3,69.4,0,0,12.17,f1,12/29/2024 16:14
634,28,51.3,68.13,0,0,5.76,f2,12/29/2024 16:14
635,27.9,51.3,68.23,0,0,12.17,f1,12/29/2024 16:15
636,27.9,51.3,67.06,0,0,5.76,f2,12/29/2024 16:15
637,28,51.3,68.62,0,0,12.17,f1,12/29/2024 16:15
638,28,51.3,67.74,0,0,5.76,f2,12/29/2024 16:15
639,27.8,51.3,68.13,0,0,12.17,f1,12/29/2024 16:16
640,27.8,51.3,66.96,0,0,5.76,f2,12/29/2024 16:16
641,27.8,51.2,68.62,0,0,12.17,f1,12/29/2024 16:16
642,27.8,51.2,68.04,0,0,5.76,f2,12/29/2024 16:16
643,27.7,51.2,68.13,0,0,12.17,f1,12/29/2024 16:17
644,27.7,51.2,66.86,0,0,5.76,f2,12/29/2024 16:17
645,27.7,51.3,68.23,0,0,12.17,f1,12/29/2024 16:17
646,27.7,51.3,66.86,0,0,5.76,f2,12/29/2024 16:17
647,27.6,52.1,68.72,0,0,12.17,f1,12/29/2024 16:18
648,27.6,52.1,68.04,0,0,5.76,f2,12/29/2024 16:18
649,27.6,52.2,67.45,0,0,12.17,f1,12/29/2024 16:18
650,27.6,52.2,65.69,0,0,5.76,f2,12/29/2024 16:18
651,27.6,52.3,68.23,0,0,12.17,f1,12/29/2024 16:19
652,27.6,52.3,66.96,0,0,5.76,f2,12/29/2024 16:19
653,27.6,52.3,68.43,0,0,12.17,f1,12/29/2024 16:19
654,27.6,52.3,67.64,0,0,5.76,f2,12/29/2024 16:19
655,27.7,52.8,68.04,0,0,12.17,f1,12/29/2024 16:20
656,27.7,52.8,66.67,0,0,5.76,f2,12/29/2024 16:20
657,27.6,52.7,68.13,0,0,12.17,f1,12/29/2024 16:20
658,27.6,52.7,66.76,0,0,5.76,f2,12/29/2024 16:20
659,27.6,52.9,68.13,0,0,12.17,f1,12/29/2024 16:21
660,27.6,52.9,67.25,0,0,5.76,f2,12/29/2024 16:21
661,27.6,52.9,67.45,0,0,12.17,f1,12/29/2024 16:21
662,27.6,52.9,65.79,0,0,5.76,f2,12/29/2024 16:21
663,27.6,52.4,68.04,0,0,12.17,f1,12/29/2024 16:22
664,27.6,52.4,66.76,0,0,5.76,f2,12/29/2024 16:22
665,27.5,52.3,68.04,0,0,12.17,f1,12/29/2024 16:22
666,27.5,52.3,66.57,0,0,5.76,f2,12/29/2024 16:22
667,27.6,52.4,67.94,0,0,12.17,f1,12/29/2024 16:23
668,27.6,52.4,66.86,0,0,5.76,f2,12/29/2024 16:23
669,27.6,52.3,68.72,0,0,12.17,f1,12/29/2024 16:23
670,27.6,52.3,67.74,0,0,5.76,f2,12/29/2024 16:23
671,27.5,52.5,68.04,0,0,12.17,f1,12/29/2024 16:24
672,27.5,52.5,66.96,0,0,5.76,f2,12/29/2024 16:24
673,27.5,52.7,68.43,0,0,12.17,f1,12/29/2024 16:24
674,27.5,52.7,66.67,0,0,5.76,f2,12/29/2024 16:24
675,27.3,52.7,68.23,0,0,12.17,f1,12/29/2024 16:25
676,27.3,52.7,66.37,0,0,5.76,f2,12/29/2024 16:25
677,27.3,52.6,68.43,0,0,12.17,f1,12/29/2024 16:25
678,27.3,52.6,67.25,0,0,5.76,f2,12/29/2024 16:25
679,27.3,53.6,69.21,0,0,12.17,f1,12/29/2024 16:26
680,27.3,53.6,67.84,0,0,5.76,f2,12/29/2024 16:26
681,27.3,53.5,68.43,0,0,12.17,f1,12/29/2024 16:26
682,27.3,53.5,66.67,0,0,5.76,f2,12/29/2024 16:26
683,27.4,54.9,67.94,0,0,12.17,f1,12/29/2024 16:27
684,27.4,54.9,66.76,0,0,5.76,f2,12/29/2024 16:27
685,27.4,54.8,68.43,0,0,12.17,f1,12/29/2024 16:27
686,27.4,54.8,66.67,0,0,5.76,f2,12/29/2024 16:27
687,27.3,53.7,69.11,0,0,12.47,f1,12/29/2024 16:28
688,27.3,53.7,66.86,0,0,5.76,f2,12/29/2024 16:28
689,27.3,53.6,68.91,0,0,12.47,f1,12/29/2024 16:28
690,27.3,53.6,66.67,0,0,5.76,f2,12/29/2024 16:28
691,27.3,54.2,74.29,0,0,12.76,f1,12/29/2024 16:29
692,27.3,54.2,69.21,0,0,5.76,f2,12/29/2024 16:29
693,27.3,54.2,73.51,0,0,12.76,f1,12/29/2024 16:29
694,27.3,54.2,68.72,0,0,5.76,f2,12/29/2024 16:29
695,27.3,54.3,68.33,0,0,12.76,f1,12/29/2024 16:30
696,27.3,54.3,67.64,0,0,5.76,f2,12/29/2024 16:30
697,27.3,54.1,67.84,0,0,12.76,f1,12/29/2024 16:30
698,27.3,54.1,66.18,0,0,5.76,f2,12/29/2024 16:30
699,27.3,54.7,67.74,0,0,12.76,f1,12/29/2024 16:31
700,27.3,54.7,67.84,0,0,5.76,f2,12/29/2024 16:31
701,27.3,54.6,67.74,0,0,12.76,f1,12/29/2024 16:31
702,27.3,54.6,66.67,0,0,5.76,f2,12/29/2024 16:31
703,27.2,54.1,67.45,0,0,12.76,f1,12/29/2024 16:32
704,27.2,54.1,67.35,0,0,5.76,f2,12/29/2024 16:32
705,27.2,54,67.25,0,0,12.76,f1,12/29/2024 16:32
706,27.2,54,66.86,0,0,5.76,f2,12/29/2024 16:32
707,27.2,54.7,67.35,0,0,12.76,f1,12/29/2024 16:33
708,27.2,54.7,67.55,0,0,5.76,f2,12/29/2024 16:33
709,27.3,54.8,67.06,0,0,12.76,f1,12/29/2024 16:33
710,27.3,54.8,66.57,0,0,5.76,f2,12/29/2024 16:33
711,27.2,55.6,66.96,0,0,12.76,f1,12/29/2024 16:34
712,27.2,55.6,66.57,0,0,5.76,f2,12/29/2024 16:34
713,27.3,55.5,67.16,0,0,12.76,f1,12/29/2024 16:34
714,27.3,55.5,66.86,0,0,5.76,f2,12/29/2024 16:34
715,27.1,54.2,67.16,0,0,12.76,f1,12/29/2024 16:35
716,27.1,54.2,67.45,0,0,5.76,f2,12/29/2024 16:35
717,27.1,54.1,66.18,0,0,12.76,f1,12/29/2024 16:35
718,27.1,54.1,65.49,0,0,5.76,f2,12/29/2024 16:35
719,27,55.2,67.25,0,0,12.76,f1,12/29/2024 16:36
720,27,55.2,67.94,0,0,5.76,f2,12/29/2024 16:36
721,27,55.5,66.57,0,0,12.76,f1,12/29/2024 16:36
722,27,55.5,65.59,0,0,5.76,f2,12/29/2024 16:36
723,27.1,55.7,66.86,0,0,12.76,f1,12/29/2024 16:37
724,27.1,55.7,66.57,0,0,5.76,f2,12/29/2024 16:37
725,27.1,55.8,67.16,0,0,12.76,f1,12/29/2024 16:37
726,27.1,55.8,66.67,0,0,5.76,f2,12/29/2024 16:37
727,27,54.6,66.86,0,0,12.76,f1,12/29/2024 16:38
728,27,54.6,66.86,0,0,5.76,f2,12/29/2024 16:38
729,27,54.6,66.57,0,0,12.76,f1,12/29/2024 16:38
730,27,54.6,66.96,0,0,5.76,f2,12/29/2024 16:38
731,27,55.1,66.47,0,0,12.76,f1,12/29/2024 16:39
732,27,55.1,66.47,0,0,5.76,f2,12/29/2024 16:39
733,26.9,55.1,66.96,0,0,12.76,f1,12/29/2024 16:39
734,26.9,55.1,66.47,0,0,5.76,f2,12/29/2024 16:39
735,26.9,55.5,66.37,0,0,12.76,f1,12/29/2024 16:40
736,26.9,55.5,66.37,0,0,5.76,f2,12/29/2024 16:40
737,26.9,55.4,66.96,0,0,12.76,f1,12/29/2024 16:40
738,26.9,55.4,67.35,0,0,5.76,f2,12/29/2024 16:40
739,26.7,56,66.18,0,0,12.76,f1,12/29/2024 16:41
740,26.7,56,66.28,0,0,5.76,f2,12/29/2024 16:41
741,26.7,56.1,66.18,0,0,12.76,f1,12/29/2024 16:41
742,26.7,56.1,66.37,0,0,5.76,f2,12/29/2024 16:41
743,26.6,56.5,66.37,0,0,12.76,f1,12/29/2024 16:42
744,26.6,56.5,66.47,0,0,5.76,f2,12/29/2024 16:42
745,26.6,56.5,66.57,0,0,12.76,f1,12/29/2024 16:42
746,26.6,56.5,67.35,0,0,5.76,f2,12/29/2024 16:42
747,26.6,56.3,66.08,0,0,12.76,f1,12/29/2024 16:43
748,26.6,56.3,66.18,0,0,5.76,f2,12/29/2024 16:43
749,26.6,56.2,66.08,0,0,12.76,f1,12/29/2024 16:43
750,26.6,56.2,66.37,0,0,5.76,f2,12/29/2024 16:43
751,26.5,56.6,65.79,0,0,12.76,f1,12/29/2024 16:44
752,26.5,56.6,66.28,0,0,5.76,f2,12/29/2024 16:44
753,26.5,56.6,66.47,0,0,12.76,f1,12/29/2024 16:44
754,26.5,56.6,67.06,0,0,5.76,f2,12/29/2024 16:44
755,26.5,56.7,65.88,0,0,12.76,f1,12/29/2024 16:45
756,26.5,56.7,65.98,0,0,5.76,f2,12/29/2024 16:45
757,26.5,56.8,66.37,0,0,12.76,f1,12/29/2024 16:45
758,26.5,56.8,67.35,0,0,5.76,f2,12/29/2024 16:45
759,26.4,50.3,66.28,0,0,12.76,f1,12/29/2024 16:46
760,26.4,50.3,67.06,0,0,5.76,f2,12/29/2024 16:46
761,26.4,50.1,65.88,0,0,12.76,f1,12/29/2024 16:46
762,26.4,50.1,66.37,0,0,5.76,f2,12/29/2024 16:46
763,26.4,56.5,65.98,0,0,12.76,f1,12/29/2024 16:47
764,26.4,56.5,65.1,0,0,5.76,f2,12/29/2024 16:47
765,26.4,56.5,66.28,0,0,12.76,f1,12/29/2024 16:47
766,26.4,56.5,66.96,0,0,5.76,f2,12/29/2024 16:47
767,26.3,56.2,65.79,0,0,12.76,f1,12/29/2024 16:48
768,26.3,56.2,66.08,0,0,5.76,f2,12/29/2024 16:48
769,26.3,56.2,65.4,0,0,12.76,f1,12/29/2024 16:48
770,26.3,56.2,65.79,0,0,5.76,f2,12/29/2024 16:48
771,26.2,50.2,65.2,0,0,12.76,f1,12/29/2024 16:49
772,26.2,50.2,66.18,0,0,5.76,f2,12/29/2024 16:49
773,26.3,50.3,65.69,0,0,12.76,f1,12/29/2024 16:49
774,26.3,50.3,65.88,0,0,5.76,f2,12/29/2024 16:49
775,26.2,56.6,65.79,0,0,12.76,f1,12/29/2024 16:50
776,26.2,56.6,66.96,0,0,5.76,f2,12/29/2024 16:50
777,26.1,56.7,65.79,0,0,12.76,f1,12/29/2024 16:50
778,26.1,56.7,67.45,0,0,5.76,f2,12/29/2024 16:50
779,26.1,50.4,65.69,0,0,12.76,f1,12/29/2024 16:51
780,26.1,50.4,67.16,0,0,5.76,f2,12/29/2024 16:51
